"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS"
"USC00046730","PASO ROBLES, CA US","2017-05-27",,,"0.00",,,"68","43","45"
"USC00046730","PASO ROBLES, CA US","2017-05-28",,,"0.00",,,"80","45","49"
"USC00046730","PASO ROBLES, CA US","2017-05-29",,,"0.00",,,"90","46","52"
"USC00046730","PASO ROBLES, CA US","2017-05-30",,,"0.00",,,"92","52","52"
"USC00046730","PASO ROBLES, CA US","2017-05-31",,,"0.01",,,"91","52","53"
"USC00046730","PASO ROBLES, CA US","2017-06-01",,,"0.00",,,"84","53","55"
"USC00046730","PASO ROBLES, CA US","2017-06-02",,,"0.00",,,"86","53","55"
"USC00046730","PASO ROBLES, CA US","2017-06-03",,,"0.00",,,"95","54","58"
"USC00046730","PASO ROBLES, CA US","2017-06-04",,,"0.00",,,"94","52","55"
"USC00046730","PASO ROBLES, CA US","2017-06-05",,,"0.00",,,"93","48","50"
"USC00046730","PASO ROBLES, CA US","2017-06-06",,,"0.00",,,"95","49","51"
"USC00046730","PASO ROBLES, CA US","2017-06-07",,,"0.00",,,"93","48","50"
"USC00046730","PASO ROBLES, CA US","2017-06-08",,,"0.00",,,"79","46","50"
"USC00046730","PASO ROBLES, CA US","2017-06-09",,,"0.00",,,"81","50","61"
"USC00046730","PASO ROBLES, CA US","2017-06-10",,,"0.00",,,"75","47","47"
"USC00046730","PASO ROBLES, CA US","2017-06-11",,,"0.00",,,"81","47","52"
"USC00046730","PASO ROBLES, CA US","2017-06-12",,,"0.00",,,"74","43","46"
"USC00046730","PASO ROBLES, CA US","2017-06-13",,,"0.00",,,"78","46","49"
"USC00046730","PASO ROBLES, CA US","2017-06-14",,,"0.00",,,"87","49","53"
"USC00046730","PASO ROBLES, CA US","2017-06-15",,,"0.00",,,"94","53","58"
"USC00046730","PASO ROBLES, CA US","2017-06-16",,,"0.00",,,"97","57","59"
"USC00046730","PASO ROBLES, CA US","2017-06-17",,,"0.00",,,"101","59","65"
"USC00046730","PASO ROBLES, CA US","2017-06-18",,,"0.00",,,"104","62","67"
"USC00046730","PASO ROBLES, CA US","2017-06-19",,,"0.00",,,"104","62","65"
"USC00046730","PASO ROBLES, CA US","2017-06-20",,,"0.00",,,"102","63","65"
"USC00046730","PASO ROBLES, CA US","2017-06-21",,,"0.00",,,"105","55","56"
"USC00046730","PASO ROBLES, CA US","2017-06-22",,,"0.00",,,"101","56","61"
"USC00046730","PASO ROBLES, CA US","2017-06-23",,,"0.00",,,"95","58","60"
"USC00046730","PASO ROBLES, CA US","2017-06-24",,,"0.00",,,"99","57","61"
"USC00046730","PASO ROBLES, CA US","2017-06-25",,,"0.00",,,"94","54","57"
"USC00046730","PASO ROBLES, CA US","2017-06-26",,,"0.00",,,"98","50","53"
"USC00046730","PASO ROBLES, CA US","2017-06-27",,,"0.00",,,"97","50","56"
"USC00046730","PASO ROBLES, CA US","2017-06-28",,,"0.00",,,"90","53","55"
"USC00046730","PASO ROBLES, CA US","2017-06-29",,,"0.00",,,"96","52","56"
"USC00046730","PASO ROBLES, CA US","2017-06-30",,,"0.00",,,"98","52","52"
"USC00046730","PASO ROBLES, CA US","2017-07-01",,,"0.00",,,"96","51","52"
"USC00046730","PASO ROBLES, CA US","2017-07-02",,,"0.00",,,"90","51","53"
"USC00046730","PASO ROBLES, CA US","2017-07-03",,,"0.00",,,"78","51","54"
"USC00046730","PASO ROBLES, CA US","2017-07-04",,,"0.00",,,"85","50","52"
"USC00046730","PASO ROBLES, CA US","2017-07-05",,,"0.00",,,"97","52","56"
"USC00046730","PASO ROBLES, CA US","2017-07-06",,,"0.00",,,"105","56","63"
"USC00046730","PASO ROBLES, CA US","2017-07-07",,,"0.00",,,"108","62","65"
"USC00046730","PASO ROBLES, CA US","2017-07-08",,,"0.00",,,"110","64","76"
"USC00046730","PASO ROBLES, CA US","2017-07-09",,,"0.00",,,"108","61","67"
"USC00046730","PASO ROBLES, CA US","2017-07-10",,,"0.00",,,"100","61","62"
"USC00046730","PASO ROBLES, CA US","2017-07-11",,,"0.00",,,"98","60","62"
"USC00046730","PASO ROBLES, CA US","2017-07-12",,,"0.00",,,"90","54","55"
"USC00046730","PASO ROBLES, CA US","2017-07-13",,,"0.00",,,"91","54","55"
"USC00046730","PASO ROBLES, CA US","2017-07-14",,,"0.00",,,"92","54","56"
"USC00046730","PASO ROBLES, CA US","2017-07-15",,,"0.00",,,"98","55","58"
"USC00046730","PASO ROBLES, CA US","2017-07-16",,,"0.00",,,"103","58","64"
"USC00046730","PASO ROBLES, CA US","2017-07-17",,,"0.00",,,"107","60","63"
"USC00046730","PASO ROBLES, CA US","2017-07-18",,,"0.00",,,"105","57","58"
"USC00046730","PASO ROBLES, CA US","2017-07-19",,,"0.00",,,"102","55","55"
"USC00046730","PASO ROBLES, CA US","2017-07-20",,,"0.00",,,"96","53","53"
"USC00046730","PASO ROBLES, CA US","2017-07-21",,,"0.00",,,"96","53","55"
"USC00046730","PASO ROBLES, CA US","2017-07-22",,,"0.00",,,"98","54","56"
"USC00046730","PASO ROBLES, CA US","2017-07-23",,,"0.00",,,"100","55","59"
"USC00046730","PASO ROBLES, CA US","2017-07-24",,,"0.00",,,"92","55","57"
"USC00046730","PASO ROBLES, CA US","2017-07-25",,,"0.00",,,"83","53","55"
"USC00046730","PASO ROBLES, CA US","2017-07-26",,,"0.00",,,"84","55","58"
"USC00046730","PASO ROBLES, CA US","2017-07-27",,,"0.00",,,"91","58","60"
"USC00046730","PASO ROBLES, CA US","2017-07-28",,,"0.00",,,"103","60","62"
"USC00046730","PASO ROBLES, CA US","2017-07-29",,,"0.00",,,"101","59","59"
"USC00046730","PASO ROBLES, CA US","2017-07-30",,,"0.00",,,"94","55","55"
"USC00046730","PASO ROBLES, CA US","2017-07-31",,,"0.00",,,"100","54","55"
"USC00046730","PASO ROBLES, CA US","2017-08-01",,,"0.00",,,"106","55","60"
"USC00046730","PASO ROBLES, CA US","2017-08-02",,,"0.00",,,"109","60","73"
"USC00046730","PASO ROBLES, CA US","2017-08-03",,,"0.00",,,"95","71","72"
"USC00046730","PASO ROBLES, CA US","2017-08-04",,,"0.00",,,"91","65","66"
"USC00046730","PASO ROBLES, CA US","2017-08-05",,,"0.00",,,"94","62","64"
"USC00046730","PASO ROBLES, CA US","2017-08-06",,,"0.00",,,"95","58","61"
"USC00046730","PASO ROBLES, CA US","2017-08-07",,,"0.00",,,"91","55","55"
"USC00046730","PASO ROBLES, CA US","2017-08-08",,,"0.00",,,"91","55","55"
"USC00046730","PASO ROBLES, CA US","2017-08-09",,,"0.00",,,"94","55","57"
"USC00046730","PASO ROBLES, CA US","2017-08-10",,,"0.00",,,"97","57","59"
"USC00046730","PASO ROBLES, CA US","2017-08-11",,,"0.00",,,"97","55","56"
"USC00046730","PASO ROBLES, CA US","2017-08-12",,,"0.00",,,"103","55","55"
"USC00046730","PASO ROBLES, CA US","2017-08-13",,,"0.00",,,"99","53","54"
"USC00046730","PASO ROBLES, CA US","2017-08-14",,,"0.00",,,"94","53","54"
"USC00046730","PASO ROBLES, CA US","2017-08-15",,,"0.00",,,"80","54","58"
"USC00046730","PASO ROBLES, CA US","2017-08-16",,,"0.00",,,"71","53","56"
"USC00046730","PASO ROBLES, CA US","2017-08-17",,,"0.00",,,"79","53","54"
"USC00046730","PASO ROBLES, CA US","2017-08-18",,,"0.00",,,"86","54","57"
"USC00046730","PASO ROBLES, CA US","2017-08-19",,,"0.00",,,"90","56","56"
"USC00046730","PASO ROBLES, CA US","2017-08-20",,,"0.00",,,"82","54","59"
"USC00046730","PASO ROBLES, CA US","2017-08-21",,,"0.00",,,"74","59","59"
"USC00046730","PASO ROBLES, CA US","2017-08-22",,,"0.00",,,"81","54","55"
"USC00046730","PASO ROBLES, CA US","2017-08-23",,,"0.00",,,"96","55","55"
"USC00046730","PASO ROBLES, CA US","2017-08-24",,,"0.00",,,"83","54","58"
"USC00046730","PASO ROBLES, CA US","2017-08-25",,,"0.00",,,"96","56","56"
"USC00046730","PASO ROBLES, CA US","2017-08-26",,,"0.00",,,"105","56","56"
"USC00046730","PASO ROBLES, CA US","2017-08-27",,,"0.00",,,"103","56","59"
"USC00046730","PASO ROBLES, CA US","2017-08-28",,,"0.00",,,"109","59","61"
"USC00046730","PASO ROBLES, CA US","2017-08-29",,,"0.00",,,"107","60","61"
"USC00046730","PASO ROBLES, CA US","2017-08-30",,,"0.00",,,"109","60","61"
"USC00046730","PASO ROBLES, CA US","2017-08-31",,,"0.00",,,"105","60","60"
"USC00046730","PASO ROBLES, CA US","2017-09-01",,,"0.09",,,"109","60","64"
"USC00046730","PASO ROBLES, CA US","2017-09-02",,,"0.00",,,"109","64","65"
"USC00046730","PASO ROBLES, CA US","2017-09-03",,,"0.00",,,"114","65","74"
"USC00046730","PASO ROBLES, CA US","2017-09-04",,,"0.03",,,"100","72","72"
"USC00046730","PASO ROBLES, CA US","2017-09-05",,,"0.00",,,"85","69","70"
"USC00046730","PASO ROBLES, CA US","2017-09-06",,,"0.00",,,"89","59","59"
"USC00046730","PASO ROBLES, CA US","2017-09-07",,,"0.00",,,"91","58","61"
"USC00046730","PASO ROBLES, CA US","2017-09-08",,,"0.00",,,"89","57","58"
"USC00046730","PASO ROBLES, CA US","2017-09-09",,,"0.00",,,"79","57","63"
"USC00046730","PASO ROBLES, CA US","2017-09-10",,,"0.00",,,"90","56","60"
"USC00046730","PASO ROBLES, CA US","2017-09-11",,,"0.02",,,"100","60","66"
"USC00046730","PASO ROBLES, CA US","2017-09-12",,,"0.02",,,"91","63","64"
"USC00046730","PASO ROBLES, CA US","2017-09-13",,,"0.00",,,"84","61","62"
"USC00046730","PASO ROBLES, CA US","2017-09-14",,,"0.00",,,"79","57","62"
"USC00046730","PASO ROBLES, CA US","2017-09-15",,,"0.00",,,"73","49","49"
"USC00046730","PASO ROBLES, CA US","2017-09-16",,,"0.00",,,"83","47","48"
"USC00046730","PASO ROBLES, CA US","2017-09-17",,,"0.00",,,"84","47","51"
"USC00046730","PASO ROBLES, CA US","2017-09-18",,,"0.00",,,"84","47","50"
"USC00046730","PASO ROBLES, CA US","2017-09-19",,,"0.00",,,"89","50","52"
"USC00046730","PASO ROBLES, CA US","2017-09-20",,,"0.00",,,"83","52","52"
"USC00046730","PASO ROBLES, CA US","2017-09-21",,,"0.00",,,"84","51","57"
"USC00046730","PASO ROBLES, CA US","2017-09-22",,,"0.00",,,"74","42","42"
"USC00046730","PASO ROBLES, CA US","2017-09-23",,,"0.00",,,"74","42","42"
"USC00046730","PASO ROBLES, CA US","2017-09-24",,,"0.00",,,"80","40","40"
"USC00046730","PASO ROBLES, CA US","2017-09-25",,,"0.00",,,"84","40","43"
"USC00046730","PASO ROBLES, CA US","2017-09-26",,,"0.00",,,"88","43","45"
"USC00046730","PASO ROBLES, CA US","2017-09-27",,,"0.00",,,"92","45","46"
"USC00046730","PASO ROBLES, CA US","2017-09-28",,,"0.00",,,"95","46","48"
"USC00046730","PASO ROBLES, CA US","2017-09-29",,,"0.00",,,"96","48","49"
"USC00046730","PASO ROBLES, CA US","2017-09-30",,,"0.00",,,"94","47","55"
"USC00046730","PASO ROBLES, CA US","2017-10-01",,,"0.00",,,"85","49","49"
"USC00046730","PASO ROBLES, CA US","2017-10-02",,,"0.00",,,"89","42","42"
"USC00046730","PASO ROBLES, CA US","2017-10-03",,,"0.00",,,"83","39","41"
"USC00046730","PASO ROBLES, CA US","2017-10-04",,,"0.00",,,"68","38","39"
"USC00046730","PASO ROBLES, CA US","2017-10-05",,,"0.00",,,"82","37","40"
"USC00046730","PASO ROBLES, CA US","2017-10-06",,,"0.00",,,"86","40","42"
"USC00046730","PASO ROBLES, CA US","2017-10-07",,,"0.00",,,"89","41","44"
"USC00046730","PASO ROBLES, CA US","2017-10-08",,,"0.00",,,"96","42","45"
"USC00046730","PASO ROBLES, CA US","2017-10-09",,,"0.00",,,"90","43","43"
"USC00046730","PASO ROBLES, CA US","2017-10-10",,,"0.00",,,"87","40","40"
"USC00046730","PASO ROBLES, CA US","2017-10-11",,,"0.00",,,"85","39","53"
"USC00046730","PASO ROBLES, CA US","2017-10-12",,,"0.00",,,"82","40","41"
"USC00046730","PASO ROBLES, CA US","2017-10-13",,,"0.00",,,"78","34","34"
"USC00046730","PASO ROBLES, CA US","2017-10-14",,,"0.00",,,"81","34","38"
"USC00046730","PASO ROBLES, CA US","2017-10-15",,,"0.00",,,"81","38","38"
"USC00046730","PASO ROBLES, CA US","2017-10-16",,,"0.00",,,"93","37","40"
"USC00046730","PASO ROBLES, CA US","2017-10-17",,,"0.00",,,"93","40","48"
"USC00046730","PASO ROBLES, CA US","2017-10-18",,,"0.00",,,"87","47","58"
"USC00046730","PASO ROBLES, CA US","2017-10-19",,,"0.00",,,"90","41","42"
"USC00046730","PASO ROBLES, CA US","2017-10-20",,,"0.08",,,"81","42","52"
"USC00046730","PASO ROBLES, CA US","2017-10-21",,,"0.00",,,"69","40","40"
"USC00046730","PASO ROBLES, CA US","2017-10-22",,,"0.00",,,"73","40","41"
"USC00046730","PASO ROBLES, CA US","2017-10-23",,,"0.00",,,"80","41","45"
"USC00046730","PASO ROBLES, CA US","2017-10-24",,,"0.00",,,"89","44","46"
"USC00046730","PASO ROBLES, CA US","2017-10-25",,,"0.00",,,"99","45","47"
"USC00046730","PASO ROBLES, CA US","2017-10-26",,,"0.00",,,"100","46","46"
"USC00046730","PASO ROBLES, CA US","2017-10-27",,,"0.00",,,"94","45","45"
"USC00046730","PASO ROBLES, CA US","2017-10-28",,,"0.00",,,"95","44","50"
"USC00046730","PASO ROBLES, CA US","2017-10-29",,,"0.00",,,"94","45","48"
"USC00046730","PASO ROBLES, CA US","2017-10-30",,,"0.00",,,"69","48","52"
"USC00046730","PASO ROBLES, CA US","2017-10-31",,,"0.00",,,"58","52","54"
"USC00046730","PASO ROBLES, CA US","2017-11-01",,,"0.01",,,"63","44","45"
"USC00046730","PASO ROBLES, CA US","2017-11-02",,,"0.00",,,"73","43","47"
"USC00046730","PASO ROBLES, CA US","2017-11-03",,,"0.10",,,"67","43","54"
"USC00046730","PASO ROBLES, CA US","2017-11-04",,,"0.00",,,"64","52","53"
"USC00046730","PASO ROBLES, CA US","2017-11-05",,,"0.00",,,"66","47","48"
"USC00046730","PASO ROBLES, CA US","2017-11-06",,,"0.00",,,"61","39","40"
"USC00046730","PASO ROBLES, CA US","2017-11-07",,,"0.00",,,"66","34","35"
"USC00046730","PASO ROBLES, CA US","2017-11-08",,,"0.00",,,"74","35","41"
"USC00046730","PASO ROBLES, CA US","2017-11-09",,,"0.04",,,"68","41","58"
"USC00046730","PASO ROBLES, CA US","2017-11-10",,,"0.00",,,"68","48","52"
"USC00046730","PASO ROBLES, CA US","2017-11-11",,,"0.00",,,"70","46","46"
"USC00046730","PASO ROBLES, CA US","2017-11-12",,,"0.00",,,"71","46","48"
"USC00046730","PASO ROBLES, CA US","2017-11-13",,,"0.00",,,"69","35","36"
"USC00046730","PASO ROBLES, CA US","2017-11-14",,,"0.00",,,"74","36","48"
"USC00046730","PASO ROBLES, CA US","2017-11-15",,,"0.00",,,"74","45","45"
"USC00046730","PASO ROBLES, CA US","2017-11-16",,,"0.00",,,"80","45","48"
"USC00046730","PASO ROBLES, CA US","2017-11-17",,,"0.02",,,"69","48","55"
"USC00046730","PASO ROBLES, CA US","2017-11-18",,,"0.00",,,"68","32","33"
"USC00046730","PASO ROBLES, CA US","2017-11-19",,,"0.00",,,"71","30","35"
"USC00046730","PASO ROBLES, CA US","2017-11-20",,,"0.00",,,"73","35","45"
"USC00046730","PASO ROBLES, CA US","2017-11-21",,,"0.00",,,"78","45","46"
"USC00046730","PASO ROBLES, CA US","2017-11-22",,,"0.00",,,"82","41","42"
"USC00046730","PASO ROBLES, CA US","2017-11-23",,,"0.00",,,"90","41","44"
"USC00046730","PASO ROBLES, CA US","2017-11-24",,,"0.00",,,"89","44","47"
"USC00046730","PASO ROBLES, CA US","2017-11-25",,,"0.00",,,"80","45","45"
"USC00046730","PASO ROBLES, CA US","2017-11-26",,,"0.00",,,"83","42","48"
"USC00046730","PASO ROBLES, CA US","2017-11-27",,,"0.05",,,"70","43","46"
"USC00046730","PASO ROBLES, CA US","2017-11-28",,,"0.00",,,"62","35","36"
"USC00046730","PASO ROBLES, CA US","2017-11-29",,,"0.00",,,"65","35","36"
"USC00046730","PASO ROBLES, CA US","2017-11-30",,,"0.00",,,"68","32","33"
"USC00046730","PASO ROBLES, CA US","2017-12-01",,,"0.00",,,"70","32","32"
"USC00046730","PASO ROBLES, CA US","2017-12-02",,,"0.00",,,"72","30","33"
"USC00046730","PASO ROBLES, CA US","2017-12-03",,,"0.00",,,"69","33","40"
"USC00046730","PASO ROBLES, CA US","2017-12-04",,,"0.00",,,"63","26","27"
"USC00046730","PASO ROBLES, CA US","2017-12-05",,,"0.00",,,"62","24","25"
"USC00046730","PASO ROBLES, CA US","2017-12-06",,,"0.00",,,"67","21","22"
"USC00046730","PASO ROBLES, CA US","2017-12-07",,,"0.00",,,"72","22","25"
"USC00046730","PASO ROBLES, CA US","2017-12-08",,,"0.00",,,"74","24","24"
"USC00046730","PASO ROBLES, CA US","2017-12-09",,,"0.00",,,"74","23","29"
"USC00046730","PASO ROBLES, CA US","2017-12-10",,,"0.00",,,"74","25","32"
"USC00046730","PASO ROBLES, CA US","2017-12-11",,,"0.00",,,"75","28","28"
"USC00046730","PASO ROBLES, CA US","2017-12-12",,,"0.00",,,"79","23","23"
"USC00046730","PASO ROBLES, CA US","2017-12-13",,,"0.00",,,"75","23","23"
"USC00046730","PASO ROBLES, CA US","2017-12-14",,,"0.00",,,"74","23","27"
"USC00046730","PASO ROBLES, CA US","2017-12-15",,,"0.00",,,"73","25","28"
"USC00046730","PASO ROBLES, CA US","2017-12-16",,,"0.00",,,"73","28","37"
"USC00046730","PASO ROBLES, CA US","2017-12-17",,,"0.00",,,"64","26","27"
"USC00046730","PASO ROBLES, CA US","2017-12-18",,,"0.00",,,"66","26","26"
"USC00046730","PASO ROBLES, CA US","2017-12-19",,,"0.00",,,"70","26","28"
"USC00046730","PASO ROBLES, CA US","2017-12-20",,,"0.04",,,"68","27","42"
"USC00046730","PASO ROBLES, CA US","2017-12-21",,,"0.00",,,"56","23","23"
"USC00046730","PASO ROBLES, CA US","2017-12-22",,,"0.00",,,"56","19","20"
"USC00046730","PASO ROBLES, CA US","2017-12-23",,,"0.00",,,"62","20","44"
"USC00046730","PASO ROBLES, CA US","2017-12-24",,,"0.00",,,"63","36","38"
"USC00046730","PASO ROBLES, CA US","2017-12-25",,,"0.00",,,"69","29","32"
"USC00046730","PASO ROBLES, CA US","2017-12-26",,,"0.00",,,"67","29","37"
"USC00046730","PASO ROBLES, CA US","2017-12-27",,,"0.00",,,"71","30","31"
"USC00046730","PASO ROBLES, CA US","2017-12-28",,,"0.00",,,"69","31","31"
"USC00046730","PASO ROBLES, CA US","2017-12-29",,,"0.00",,,"72","28","31"
"USC00046730","PASO ROBLES, CA US","2017-12-30",,,"0.00",,,"77","27","27"
"USC00046730","PASO ROBLES, CA US","2017-12-31",,,"0.00",,,"71","27","36"
"USC00046730","PASO ROBLES, CA US","2018-01-01",,,"0.00",,,"66","35","41"
"USC00046730","PASO ROBLES, CA US","2018-01-02",,,"0.00",,,"62","39","41"
"USC00046730","PASO ROBLES, CA US","2018-01-03",,,"0.00",,,"68","37","39"
"USC00046730","PASO ROBLES, CA US","2018-01-04",,,"0.20",,,"60","39","52"
"USC00046730","PASO ROBLES, CA US","2018-01-05",,,"0.00",,,"68","50","52"
"USC00046730","PASO ROBLES, CA US","2018-01-06",,,"0.00",,,"67","52","56"
"USC00046730","PASO ROBLES, CA US","2018-01-07",,,"0.00",,,"65","53","54"
"USC00046730","PASO ROBLES, CA US","2018-01-08",,,"0.23",,,"72","52","53"
"USC00046730","PASO ROBLES, CA US","2018-01-09",,,"1.50",,,"63","51","51"
"USC00046730","PASO ROBLES, CA US","2018-01-10",,,"0.01",,,"58","46","46"
"USC00046730","PASO ROBLES, CA US","2018-01-11",,,"0.00",,,"62","45","50"
"USC00046730","PASO ROBLES, CA US","2018-01-12",,,"0.00",,,"65","39","43"
"USC00046730","PASO ROBLES, CA US","2018-01-13",,,"0.00",,,"67","37","38"
"USC00046730","PASO ROBLES, CA US","2018-01-14",,,"0.00",,,"72","38","46"
"USC00046730","PASO ROBLES, CA US","2018-01-15",,,"0.00",,,"76","41","49"
"USC00046730","PASO ROBLES, CA US","2018-01-16",,,"0.00",,,"67","43","45"
"USC00046730","PASO ROBLES, CA US","2018-01-17",,,"0.00",,,"66","39","40"
"USC00046730","PASO ROBLES, CA US","2018-01-18",,,"0.00",,,"74","40","45"
"USC00046730","PASO ROBLES, CA US","2018-01-19",,,"0.04",,,"70","44","48"
"USC00046730","PASO ROBLES, CA US","2018-01-20",,,"0.00",,,"56","31","32"
"USC00046730","PASO ROBLES, CA US","2018-01-21",,,"0.00",,,"58","27","29"
"USC00046730","PASO ROBLES, CA US","2018-01-22",,,"0.00",,,"60","29","30"
"USC00046730","PASO ROBLES, CA US","2018-01-23",,,"0.00",,,"67","30","39"
"USC00046730","PASO ROBLES, CA US","2018-01-24",,,"0.00",,,"66","31","32"
"USC00046730","PASO ROBLES, CA US","2018-01-25",,,"0.10",,,"68","32","45"
"USC00046730","PASO ROBLES, CA US","2018-01-26",,,"0.00",,,"58","30","32"
"USC00046730","PASO ROBLES, CA US","2018-01-27",,,"0.00",,,"61","32","32"
"USC00046730","PASO ROBLES, CA US","2018-01-28",,,"0.00",,,"62","32","32"
"USC00046730","PASO ROBLES, CA US","2018-01-29",,,"0.00",,,"72","32","34"
"USC00046730","PASO ROBLES, CA US","2018-01-30",,,"0.00",,,"77","34","42"
"USC00046730","PASO ROBLES, CA US","2018-01-31",,,"0.00",,,"78","34","35"
"USC00046730","PASO ROBLES, CA US","2018-02-01",,,"0.00",,,"77","34","38"
"USC00046730","PASO ROBLES, CA US","2018-02-02",,,"0.00",,,"76","38","41"
"USC00046730","PASO ROBLES, CA US","2018-02-03",,,"0.00",,,"78","38","38"
"USC00046730","PASO ROBLES, CA US","2018-02-04",,,"0.00",,,"82","37","43"
"USC00046730","PASO ROBLES, CA US","2018-02-05",,,"0.00",,,"82","41","42"
"USC00046730","PASO ROBLES, CA US","2018-02-06",,,"0.00",,,"81","39","40"
"USC00046730","PASO ROBLES, CA US","2018-02-07",,,"0.00",,,"78","37","37"
"USC00046730","PASO ROBLES, CA US","2018-02-08",,,"0.00",,,"83","36","36"
"USC00046730","PASO ROBLES, CA US","2018-02-09",,,"0.00",,,"83","36","38"
"USC00046730","PASO ROBLES, CA US","2018-02-10",,,"0.00",,,"82","36","37"
"USC00046730","PASO ROBLES, CA US","2018-02-11",,,"0.00",,,"76","35","35"
"USC00046730","PASO ROBLES, CA US","2018-02-12",,,"0.00",,,"70","34","35"
"USC00046730","PASO ROBLES, CA US","2018-02-13",,,"0.00",,,"59","31","34"
"USC00046730","PASO ROBLES, CA US","2018-02-14",,,"0.00",,,"60","34","38"
"USC00046730","PASO ROBLES, CA US","2018-02-15",,,"0.00",,,"69","32","33"
"USC00046730","PASO ROBLES, CA US","2018-02-16",,,"0.00",,,"67","29","29"
"USC00046730","PASO ROBLES, CA US","2018-02-17",,,"0.00",,,"72","29","30"
"USC00046730","PASO ROBLES, CA US","2018-02-18",,,"0.00",,,"75","30","34"
"USC00046730","PASO ROBLES, CA US","2018-02-19",,,"0.00",,,"64","28","29"
"USC00046730","PASO ROBLES, CA US","2018-02-20",,,"0.00",,,"54","22","23"
"USC00046730","PASO ROBLES, CA US","2018-02-21",,,"0.00",,,"57","22","26"
"USC00046730","PASO ROBLES, CA US","2018-02-22",,,"0.00",,,"59","26","26"
"USC00046730","PASO ROBLES, CA US","2018-02-23",,,"0.00",,,"59","26","28"
"USC00046730","PASO ROBLES, CA US","2018-02-24",,,"0.00",,,"56","21","30"
"USC00046730","PASO ROBLES, CA US","2018-02-25",,,"0.00",,,"61","30","43"
"USC00046730","PASO ROBLES, CA US","2018-02-26",,,"0.00",,,"65","28","28"
"USC00046730","PASO ROBLES, CA US","2018-02-27",,,"0.25",,,"54","28","30"
"USC00046730","PASO ROBLES, CA US","2018-02-28",,,"0.00",,,"56","26","27"
"USC00046730","PASO ROBLES, CA US","2018-03-01",,,"0.01",,,"62","27","48"
"USC00046730","PASO ROBLES, CA US","2018-03-02",,,"1.54",,,"53","46","47"
"USC00046730","PASO ROBLES, CA US","2018-03-03",,,"0.28",,,"55","43","43"
"USC00046730","PASO ROBLES, CA US","2018-03-04",,,"0.01",,,"56","29","33"
"USC00046730","PASO ROBLES, CA US","2018-03-05",,,"0.00",,,"59","30","31"
"USC00046730","PASO ROBLES, CA US","2018-03-06",,,"0.00",,,"66","31","35"
"USC00046730","PASO ROBLES, CA US","2018-03-07",,,"0.00",,,"74","35","45"
"USC00046730","PASO ROBLES, CA US","2018-03-08",,,"0.00",,,"74","38","40"
"USC00046730","PASO ROBLES, CA US","2018-03-09",,,"0.01",,,"78","40","51"
"USC00046730","PASO ROBLES, CA US","2018-03-10",,,"0.00",,,"72","50","51"
"USC00046730","PASO ROBLES, CA US","2018-03-11",,,"0.58",,,"63","48","49"
"USC00046730","PASO ROBLES, CA US","2018-03-12",,,"0.00",,,"71","43","44"
"USC00046730","PASO ROBLES, CA US","2018-03-13",,,"0.21",,,"73","44","59"
"USC00046730","PASO ROBLES, CA US","2018-03-14",,,"0.25",,,"62","45","46"
"USC00046730","PASO ROBLES, CA US","2018-03-15",,,"0.01",,,"58","40","40"
"USC00046730","PASO ROBLES, CA US","2018-03-16",,,"0.15",,,"62","40","48"
"USC00046730","PASO ROBLES, CA US","2018-03-17",,,"0.10",,,"58","33","35"
"USC00046730","PASO ROBLES, CA US","2018-03-18",,,"0.30",,,"61","35","36"
"USC00046730","PASO ROBLES, CA US","2018-03-19",,,"0.00",,,"60","34","35"
"USC00046730","PASO ROBLES, CA US","2018-03-20",,,"0.00",,,"70","35","49"
"USC00046730","PASO ROBLES, CA US","2018-03-21",,,"0.65",,,"61","48","54"
"USC00046730","PASO ROBLES, CA US","2018-03-22",,,"3.29",,,"61","54","57"
"USC00046730","PASO ROBLES, CA US","2018-03-23",,,"0.35",,,"59","38","39"
"USC00046730","PASO ROBLES, CA US","2018-03-24",,,"0.00",,,"62","37","37"
"USC00046730","PASO ROBLES, CA US","2018-03-25",,,"0.00",,,"62","33","35"
"USC00046730","PASO ROBLES, CA US","2018-03-26",,,"0.00",,,"61","35","37"
"USC00046730","PASO ROBLES, CA US","2018-03-27",,,"0.00",,,"66","36","36"
"USC00046730","PASO ROBLES, CA US","2018-03-28",,,"0.00",,,"71","35","40"
"USC00046730","PASO ROBLES, CA US","2018-03-29",,,"0.00",,,"80","39","44"
"USC00046730","PASO ROBLES, CA US","2018-03-30",,,"0.00",,,"85","44","45"
"USC00046730","PASO ROBLES, CA US","2018-03-31",,,"0.00",,,"87","45","47"
"USC00046730","PASO ROBLES, CA US","2018-04-01",,,"0.00",,,"86","43","43"
"USC00046730","PASO ROBLES, CA US","2018-04-02",,,"0.00",,,"82","43","48"
"USC00046730","PASO ROBLES, CA US","2018-04-03",,,"0.00",,,"76","44","44"
"USC00046730","PASO ROBLES, CA US","2018-04-04",,,"0.00",,,"81","44","47"
"USC00046730","PASO ROBLES, CA US","2018-04-05",,,"0.00",,,"78","42","43"
"USC00046730","PASO ROBLES, CA US","2018-04-06",,,"0.00",,,"77","43","52"
"USC00046730","PASO ROBLES, CA US","2018-04-07",,,"0.00",,,"70","52","60"
